false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
3885,1,1,915,10,125000,-8,9.75,10:58.2,2020-02-18T12:10:58.162Z
3887,3,2,915,10,125000,-8,9.25,11:08.6,2020-02-18T12:11:08.611Z
3889,5,3,915,10,125000,-8,8.75,11:19.1,2020-02-18T12:11:19.132Z
0,7,4,915,10,125000,-7,9,11:29.6,2020-02-18T12:11:29.617Z
2,9,5,915,10,125000,-8,9.25,11:40.1,2020-02-18T12:11:40.128Z
321,31,1,915,11,125000,-8,8.5,15:37.4,2020-02-18T12:15:37.385Z
323,33,2,915,11,125000,-8,9.25,15:47.8,2020-02-18T12:15:47.840Z
325,35,3,915,11,125000,-8,9,15:58.3,2020-02-18T12:15:58.316Z
327,37,4,915,11,125000,-8,8.75,16:09.2,2020-02-18T12:16:09.155Z
329,39,5,915,11,125000,-9,9.25,16:19.4,2020-02-18T12:16:19.388Z
749,61,1,915,12,125000,-8,6.5,20:16.8,2020-02-18T12:20:16.777Z
751,63,2,915,12,125000,-8,6.75,20:27.3,2020-02-18T12:20:27.287Z
753,65,3,915,12,125000,-9,6.75,20:37.8,2020-02-18T12:20:37.763Z
755,67,4,915,12,125000,-8,6.5,20:48.2,2020-02-18T12:20:48.246Z
757,69,5,915,12,125000,-8,6.5,20:58.7,2020-02-18T12:20:58.725Z
1070,91,1,915,10,125000,-7,9.75,24:55.1,2020-02-18T12:24:55.125Z
1177,92,1,915,10,125000,-7,9.5,25:05.7,2020-02-18T12:25:05.743Z
1179,94,2,915,10,125000,-7,9.25,25:16.2,2020-02-18T12:25:16.166Z
1181,96,3,915,10,125000,-6,9.75,25:26.7,2020-02-18T12:25:26.749Z
1183,98,4,915,10,125000,-7,9.25,25:37.2,2020-02-18T12:25:37.230Z
1185,100,5,915,10,125000,-7,9,25:47.7,2020-02-18T12:25:47.706Z
1498,122,1,915,11,125000,-8,9,29:45.0,2020-02-18T12:29:44.963Z
1500,124,2,915,11,125000,-8,9.25,29:55.4,2020-02-18T12:29:55.422Z
1502,126,3,915,11,125000,-8,9,30:05.9,2020-02-18T12:30:05.893Z
1605,128,4,915,11,125000,-8,8.75,30:16.5,2020-02-18T12:30:16.468Z
1607,130,5,915,11,125000,-8,9.25,30:26.9,2020-02-18T12:30:26.948Z
1926,152,1,915,12,125000,-8,6.25,34:24.4,2020-02-18T12:34:24.375Z
1928,154,2,915,12,125000,-8,6.25,34:34.8,2020-02-18T12:34:34.836Z
1930,156,3,915,12,125000,-8,7,34:45.3,2020-02-18T12:34:45.295Z
1932,158,4,915,12,125000,-8,6.75,34:55.9,2020-02-18T12:34:55.859Z
1934,160,5,915,12,125000,-8,6.5,35:06.3,2020-02-18T12:35:06.332Z
2354,182,1,915,10,125000,-7,9.25,39:02.5,2020-02-18T12:39:02.513Z
2356,184,2,915,10,125000,-7,9.25,39:13.0,2020-02-18T12:39:13.042Z
2358,186,3,915,10,125000,-7,9.5,39:23.5,2020-02-18T12:39:23.521Z
2461,188,4,915,10,125000,-7,9.5,39:34.1,2020-02-18T12:39:34.089Z
2463,190,5,915,10,125000,-7,9.25,39:44.6,2020-02-18T12:39:44.578Z
2889,212,1,915,11,125000,-8,8.75,43:41.7,2020-02-18T12:43:41.729Z
2891,214,2,915,11,125000,-8,9,43:52.2,2020-02-18T12:43:52.243Z
2893,216,3,915,11,125000,-8,9,44:02.7,2020-02-18T12:44:02.720Z
2895,218,4,915,11,125000,-8,9.25,44:13.2,2020-02-18T12:44:13.206Z
2897,220,5,915,11,125000,-8,9,44:23.7,2020-02-18T12:44:23.690Z
3424,242,1,915,12,125000,-8,6,48:21.1,2020-02-18T12:48:21.119Z
3426,244,2,915,12,125000,-8,6.75,48:31.6,2020-02-18T12:48:31.573Z
3428,246,3,915,12,125000,-8,6.5,48:42.0,2020-02-18T12:48:42.044Z
3531,248,4,915,12,125000,-8,7.25,48:52.6,2020-02-18T12:48:52.624Z
3533,250,5,915,12,125000,-8,6.75,49:03.1,2020-02-18T12:49:03.084Z
4,272,1,915,10,125000,-7,9.25,52:59.5,2020-02-18T12:52:59.486Z
6,274,2,915,10,125000,-7,9.5,53:10.0,2020-02-18T12:53:10.000Z
8,276,3,915,10,125000,-7,9.25,53:20.4,2020-02-18T12:53:20.445Z
10,278,4,915,10,125000,-7,9.25,53:31.0,2020-02-18T12:53:31.026Z
12,280,5,915,10,125000,-7,9.25,53:41.5,2020-02-18T12:53:41.497Z
331,302,1,915,11,125000,-8,9,57:38.8,2020-02-18T12:57:38.754Z
333,304,2,915,11,125000,-8,9,57:49.2,2020-02-18T12:57:49.179Z
335,306,3,915,11,125000,-8,9,57:59.7,2020-02-18T12:57:59.715Z
337,308,4,915,11,125000,-8,9.25,58:10.2,2020-02-18T12:58:10.221Z
339,310,5,915,11,125000,-8,8.75,58:20.7,2020-02-18T12:58:20.716Z
652,332,1,915,12,125000,-9,6.75,02:18.1,2020-02-18T13:02:18.100Z
654,334,2,915,12,125000,-8,6.5,02:28.6,2020-02-18T13:02:28.624Z
656,336,3,915,12,125000,-8,6.5,02:39.1,2020-02-18T13:02:39.100Z
759,338,4,915,12,125000,-8,6.25,02:49.7,2020-02-18T13:02:49.676Z
761,340,5,915,12,125000,-8,7,03:00.2,2020-02-18T13:03:00.159Z
1071,362,1,915,10,125000,-7,9.25,06:56.5,2020-02-18T13:06:56.456Z
1073,364,2,915,10,125000,-7,9.25,07:07.1,2020-02-18T13:07:07.091Z
1075,366,3,915,10,125000,-7,9.25,07:17.5,2020-02-18T13:07:17.513Z
1077,368,4,915,10,125000,-7,8.75,07:28.0,2020-02-18T13:07:28.001Z
1079,370,5,915,10,125000,-7,9.25,07:38.5,2020-02-18T13:07:38.482Z
1504,392,1,915,11,125000,-9,9,11:35.7,2020-02-18T13:11:35.723Z
1506,394,2,915,11,125000,-8,9.25,11:46.2,2020-02-18T13:11:46.219Z
1508,396,3,915,11,125000,-8,9,11:56.7,2020-02-18T13:11:56.695Z
1609,398,4,915,11,125000,-8,8.25,12:07.6,2020-02-18T13:12:07.618Z
1723,400,5,915,11,125000,-8,8.75,12:17.8,2020-02-18T13:12:17.777Z
2037,422,1,915,12,125000,-8,6.75,16:15.1,2020-02-18T13:16:15.110Z
2039,424,2,915,12,125000,-8,6.5,16:25.7,2020-02-18T13:16:25.668Z
2041,426,3,915,12,125000,-8,7,16:36.1,2020-02-18T13:16:36.148Z
2043,428,4,915,12,125000,-8,6.25,16:46.7,2020-02-18T13:16:46.657Z
2045,430,5,915,12,125000,-8,6.25,16:57.1,2020-02-18T13:16:57.133Z
2465,452,1,915,10,125000,-7,9.5,20:53.5,2020-02-18T13:20:53.526Z
2467,454,2,915,10,125000,-7,9.25,21:04.0,2020-02-18T13:21:04.015Z
2469,456,3,915,10,125000,-7,9.25,21:14.5,2020-02-18T13:21:14.497Z
2471,458,4,915,10,125000,-7,9,21:25.0,2020-02-18T13:21:24.983Z
2473,460,5,915,10,125000,-7,9.5,21:35.5,2020-02-18T13:21:35.465Z
3006,482,1,915,11,125000,-8,9.25,25:32.7,2020-02-18T13:25:32.700Z
3008,484,2,915,11,125000,-8,9.5,25:43.3,2020-02-18T13:25:43.254Z
3010,486,3,915,11,125000,-8,9.25,25:53.7,2020-02-18T13:25:53.711Z
3012,488,4,915,11,125000,-8,8.75,26:04.2,2020-02-18T13:26:04.239Z
3014,490,5,915,11,125000,-8,9.5,26:14.7,2020-02-18T13:26:14.723Z
3322,512,1,915,12,125000,-8,6.5,30:12.1,2020-02-18T13:30:12.081Z
3324,514,2,915,12,125000,-8,6.75,30:22.6,2020-02-18T13:30:22.622Z
3326,516,3,915,12,125000,-8,6.5,30:33.1,2020-02-18T13:30:33.097Z
3328,518,4,915,12,125000,-8,6,30:43.7,2020-02-18T13:30:43.677Z
3330,520,5,915,12,125000,-8,6.75,30:54.2,2020-02-18T13:30:54.153Z
3646,542,1,915,10,125000,-7,9.25,34:50.5,2020-02-18T13:34:50.459Z
3648,544,2,915,10,125000,-7,9.25,35:01.0,2020-02-18T13:35:01.017Z
3650,546,3,915,10,125000,-7,9.25,35:11.5,2020-02-18T13:35:11.451Z
3652,548,4,915,10,125000,-7,9.25,35:21.9,2020-02-18T13:35:21.928Z
3654,550,5,915,10,125000,-7,9.75,35:32.4,2020-02-18T13:35:32.443Z
127,571,1,915,11,125000,-8,9,39:29.7,2020-02-18T13:39:29.669Z
129,573,2,915,11,125000,-8,9.25,39:40.2,2020-02-18T13:39:40.161Z
131,575,3,915,11,125000,-8,9.5,39:50.7,2020-02-18T13:39:50.694Z
133,577,4,915,11,125000,-8,9,40:01.2,2020-02-18T13:40:01.176Z
135,579,5,915,11,125000,-8,9.25,40:11.7,2020-02-18T13:40:11.685Z
549,601,1,915,12,125000,-8,6.75,44:09.5,2020-02-18T13:44:09.536Z
659,603,2,915,12,125000,-8,6.75,44:19.6,2020-02-18T13:44:19.618Z
661,605,3,915,12,125000,-8,7,44:30.1,2020-02-18T13:44:30.095Z
663,607,4,915,12,125000,-8,6.5,44:40.7,2020-02-18T13:44:40.680Z
665,609,5,915,12,125000,-8,6.5,44:51.1,2020-02-18T13:44:51.060Z
983,631,1,915,10,125000,-7,9.5,48:47.4,2020-02-18T13:48:47.413Z
985,633,2,915,10,125000,-7,9.25,48:57.9,2020-02-18T13:48:57.914Z
987,635,3,915,10,125000,-7,9.25,49:08.5,2020-02-18T13:49:08.519Z
989,637,4,915,10,125000,-7,9,49:18.9,2020-02-18T13:49:18.901Z
991,639,5,915,10,125000,-7,9.5,49:29.5,2020-02-18T13:49:29.476Z
1510,661,1,915,11,125000,-8,9.25,53:26.6,2020-02-18T13:53:26.647Z
1512,663,2,915,11,125000,-8,9.25,53:37.2,2020-02-18T13:53:37.154Z
1514,665,3,915,11,125000,-8,9,53:47.6,2020-02-18T13:53:47.634Z
1516,667,4,915,11,125000,-8,9.25,53:58.2,2020-02-18T13:53:58.202Z
1518,669,5,915,11,125000,-8,9.25,54:08.7,2020-02-18T13:54:08.691Z
1946,691,1,915,12,125000,-8,6.75,58:06.1,2020-02-18T13:58:06.125Z
1948,693,2,915,12,125000,-8,6.75,58:16.6,2020-02-18T13:58:16.622Z
1950,695,3,915,12,125000,-8,7.25,58:27.1,2020-02-18T13:58:27.061Z
1952,697,4,915,12,125000,-8,6.75,58:37.5,2020-02-18T13:58:37.535Z
1954,699,5,915,12,125000,-8,7,58:48.1,2020-02-18T13:58:48.103Z
2263,721,1,915,10,125000,-7,9,02:44.5,2020-02-18T14:02:44.455Z
2265,723,2,915,10,125000,-7,9.25,02:54.9,2020-02-18T14:02:54.928Z
2267,725,3,915,10,125000,-7,9.5,03:05.5,2020-02-18T14:03:05.477Z
2269,727,4,915,10,125000,-7,9.25,03:16.0,2020-02-18T14:03:15.955Z
2271,729,5,915,10,125000,-7,9.25,03:26.5,2020-02-18T14:03:26.460Z
2580,751,1,915,11,125000,-8,9.25,07:23.6,2020-02-18T14:07:23.589Z
2582,753,2,915,11,125000,-8,9,07:34.2,2020-02-18T14:07:34.167Z
2584,755,3,915,11,125000,-8,8.75,07:44.6,2020-02-18T14:07:44.650Z
2586,757,4,915,11,125000,-8,9,07:55.1,2020-02-18T14:07:55.124Z
2683,759,5,915,11,125000,-8,9,08:05.6,2020-02-18T14:08:05.595Z
3117,781,1,915,12,125000,-8,6.75,12:03.1,2020-02-18T14:12:03.051Z
3119,783,2,915,12,125000,-8,6.75,12:13.5,2020-02-18T14:12:13.521Z
3121,785,3,915,12,125000,-8,6.75,12:24.1,2020-02-18T14:12:24.068Z
3123,787,4,915,12,125000,-8,7,12:34.5,2020-02-18T14:12:34.543Z
3125,789,5,915,12,125000,-8,6.5,12:45.1,2020-02-18T14:12:45.109Z
