false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
215,22,1,433,10,500000,-11,7.25,14:04.3,2020-02-18T12:14:04.281Z
217,24,2,433,10,500000,-12,6.75,14:14.9,2020-02-18T12:14:14.933Z
219,26,3,433,10,500000,-11,7.0,14:25.3,2020-02-18T12:14:25.311Z
221,28,4,433,10,500000,-10,7.25,14:35.8,2020-02-18T12:14:35.772Z
223,30,5,433,10,500000,-11,7.0,14:46.4,2020-02-18T12:14:46.450Z
1392,113,1,433,10,500000,-13,6.75,28:12.0,2020-02-18T12:28:12.019Z
1394,115,2,433,10,500000,-14,6.75,28:22.5,2020-02-18T12:28:22.503Z
1396,117,3,433,10,500000,-13,7.0,28:32.9,2020-02-18T12:28:32.883Z
1398,119,4,433,10,500000,-13,6.75,28:43.3,2020-02-18T12:28:43.345Z
1400,121,5,433,10,500000,-14,6.5,28:54.0,2020-02-18T12:28:54.012Z
2783,203,1,433,10,500000,-13,7.25,42:09.1,2020-02-18T12:42:09.137Z
2785,205,2,433,10,500000,-13,6.75,42:19.2,2020-02-18T12:42:19.183Z
2787,207,3,433,10,500000,-13,6.75,42:29.7,2020-02-18T12:42:29.659Z
2789,209,4,433,10,500000,-13,6.25,42:40.2,2020-02-18T12:42:40.238Z
2791,211,5,433,10,500000,-13,6.5,42:50.7,2020-02-18T12:42:50.720Z
225,293,1,433,10,500000,-12,6.5,56:05.6,2020-02-18T12:56:05.578Z
227,295,2,433,10,500000,-13,7.0,56:16.3,2020-02-18T12:56:16.282Z
229,297,3,433,10,500000,-13,6.0,56:26.8,2020-02-18T12:56:26.761Z
231,299,4,433,10,500000,-13,6.5,56:37.1,2020-02-18T12:56:37.144Z
233,301,5,433,10,500000,-13,6.25,56:47.6,2020-02-18T12:56:47.619Z
1402,383,1,433,10,500000,-13,6.5,10:02.8,2020-02-18T13:10:02.766Z
1404,385,2,433,10,500000,-13,6.25,10:13.3,2020-02-18T13:10:13.250Z
1406,387,3,433,10,500000,-13,6.75,10:23.6,2020-02-18T13:10:23.615Z
1408,389,4,433,10,500000,-13,6.5,10:34.3,2020-02-18T13:10:34.267Z
1410,391,5,433,10,500000,-13,6.0,10:44.8,2020-02-18T13:10:44.752Z
2793,473,1,433,10,500000,-13,7.5,23:59.8,2020-02-18T13:23:59.772Z
2795,475,2,433,10,500000,-13,7.0,24:10.1,2020-02-18T13:24:10.150Z
2797,477,3,433,10,500000,-13,7.25,24:20.6,2020-02-18T13:24:20.614Z
2900,479,4,433,10,500000,-13,7.0,24:31.3,2020-02-18T13:24:31.264Z
2902,481,5,433,10,500000,-14,7.75,24:41.7,2020-02-18T13:24:41.738Z
3863,563,1,433,10,500000,-13,7.0,37:56.6,2020-02-18T13:37:56.602Z
3866,566,3,433,10,500000,-13,7.5,38:17.7,2020-02-18T13:38:17.675Z
15,568,4,433,10,500000,-13,7.0,38:28.1,2020-02-18T13:38:28.144Z
17,570,5,433,10,500000,-14,6.5,38:38.6,2020-02-18T13:38:38.607Z
1299,652,1,433,10,500000,-13,6.5,51:53.8,2020-02-18T13:51:53.772Z
1301,654,2,433,10,500000,-13,6.5,52:04.2,2020-02-18T13:52:04.164Z
1303,656,3,433,10,500000,-13,7.0,52:14.7,2020-02-18T13:52:14.653Z
1412,658,4,433,10,500000,-13,6.75,52:25.2,2020-02-18T13:52:25.230Z
1414,660,5,433,10,500000,-13,6.25,52:35.7,2020-02-18T13:52:35.683Z
2476,742,1,433,10,500000,-12,6.75,05:50.7,2020-02-18T14:05:50.661Z
2478,744,2,433,10,500000,-13,6.5,06:01.1,2020-02-18T14:06:01.113Z
2480,746,3,433,10,500000,-13,7.25,06:11.8,2020-02-18T14:06:11.770Z
2482,748,4,433,10,500000,-14,6.25,06:22.2,2020-02-18T14:06:22.154Z
2484,750,5,433,10,500000,-13,7.0,06:32.6,2020-02-18T14:06:32.617Z
3657,832,1,433,10,500000,-13,5.75,19:47.5,2020-02-18T14:19:47.520Z
3659,834,2,433,10,500000,-14,6.5,19:58.2,2020-02-18T14:19:58.175Z
3758,836,3,433,10,500000,-13,6.5,20:09.0,2020-02-18T14:20:09.045Z
3760,838,4,433,10,500000,-13,6.5,20:19.0,2020-02-18T14:20:19.016Z
3762,840,5,433,10,500000,-13,6.75,20:29.7,2020-02-18T14:20:29.691Z
1088,893,1,433,10,500000,-13,6.5,33:44.7,2020-02-18T14:33:44.656Z
1090,895,2,433,10,500000,-12,6.5,33:55.0,2020-02-18T14:33:55.044Z
1092,897,3,433,10,500000,-13,5.75,34:05.8,2020-02-18T14:34:05.762Z
1094,899,4,433,10,500000,-14,6.25,34:16.1,2020-02-18T14:34:16.143Z
1096,901,5,433,10,500000,-14,6.5,34:26.6,2020-02-18T14:34:26.614Z
2381,983,1,433,10,500000,-12,6.25,47:41.6,2020-02-18T14:47:41.583Z
2383,985,2,433,10,500000,-12,7.0,47:52.2,2020-02-18T14:47:52.234Z
2385,987,3,433,10,500000,-13,6.5,48:02.7,2020-02-18T14:48:02.717Z
2387,989,4,433,10,500000,-12,6.5,48:13.2,2020-02-18T14:48:13.185Z
2389,991,5,433,10,500000,-13,6.25,48:23.6,2020-02-18T14:48:23.567Z
3661,1073,1,433,10,500000,-12,6.75,01:38.7,2020-02-18T15:01:38.702Z
3663,1075,2,433,10,500000,-13,6.0,01:49.1,2020-02-18T15:01:49.111Z
3665,1077,3,433,10,500000,-12,6.5,01:59.7,2020-02-18T15:01:59.660Z
3667,1079,4,433,10,500000,-13,6.25,02:10.1,2020-02-18T15:02:10.121Z
3669,1081,5,433,10,500000,-12,6.5,02:20.7,2020-02-18T15:02:20.737Z
674,1162,1,433,10,500000,-12,6.5,15:35.6,2020-02-18T15:15:35.638Z
676,1164,2,433,10,500000,-12,6.25,15:46.1,2020-02-18T15:15:46.111Z
678,1166,3,433,10,500000,-12,6.25,15:56.7,2020-02-18T15:15:56.690Z
680,1168,4,433,10,500000,-12,6.5,16:07.1,2020-02-18T15:16:07.145Z
682,1170,5,433,10,500000,-12,6.25,16:17.6,2020-02-18T15:16:17.621Z
1740,1252,1,433,10,500000,-13,6.0,29:32.5,2020-02-18T15:29:32.536Z
1742,1254,2,433,10,500000,-13,6.5,29:43.2,2020-02-18T15:29:43.188Z
1744,1256,3,433,10,500000,-12,6.25,29:53.6,2020-02-18T15:29:53.562Z
1746,1258,4,433,10,500000,-12,6.0,30:04.0,2020-02-18T15:30:04.022Z
1748,1260,5,433,10,500000,-13,6.5,30:14.7,2020-02-18T15:30:14.721Z
