false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
322,32,1,433,11,125000,-13,9.75,15:37.8,2020-02-18T12:15:37.834Z
324,34,2,433,11,125000,-12,10.0,15:48.2,2020-02-18T12:15:48.215Z
326,36,3,433,11,125000,-14,9.0,15:58.7,2020-02-18T12:15:58.689Z
328,38,4,433,11,125000,-15,8.25,16:09.2,2020-02-18T12:16:09.178Z
330,40,5,433,11,125000,-14,8.25,16:19.8,2020-02-18T12:16:19.798Z
1499,123,1,433,11,125000,-15,6.25,29:45.4,2020-02-18T12:29:45.392Z
1501,125,2,433,11,125000,-15,6.0,29:55.9,2020-02-18T12:29:55.853Z
1503,127,3,433,11,125000,-60,6.0,30:06.2,2020-02-18T12:30:06.204Z
1606,129,4,433,11,125000,-15,6.0,30:16.7,2020-02-18T12:30:16.724Z
1608,131,5,433,11,125000,-16,6.0,30:27.4,2020-02-18T12:30:27.383Z
2890,213,1,433,11,125000,-15,5.5,43:42.1,2020-02-18T12:43:42.070Z
2892,215,2,433,11,125000,-14,5.75,43:52.5,2020-02-18T12:43:52.545Z
2894,217,3,433,11,125000,-15,5.75,44:03.2,2020-02-18T12:44:03.189Z
2896,219,4,433,11,125000,-14,5.5,44:13.6,2020-02-18T12:44:13.562Z
2898,221,5,433,11,125000,-15,5.5,44:24.1,2020-02-18T12:44:24.078Z
332,303,1,433,11,125000,-15,7.75,57:39.2,2020-02-18T12:57:39.176Z
334,305,2,433,11,125000,-15,8.25,57:49.6,2020-02-18T12:57:49.638Z
336,307,3,433,11,125000,-15,8.75,58:00.1,2020-02-18T12:58:00.116Z
338,309,4,433,11,125000,-15,8.0,58:10.6,2020-02-18T12:58:10.562Z
340,311,5,433,11,125000,-15,8.75,58:21.2,2020-02-18T12:58:21.211Z
1505,393,1,433,11,125000,-15,8.25,11:36.1,2020-02-18T13:11:36.136Z
1507,395,2,433,11,125000,-15,8.5,11:46.6,2020-02-18T13:11:46.595Z
1509,397,3,433,11,125000,-15,9.0,11:57.0,2020-02-18T13:11:56.971Z
1722,399,4,433,11,125000,-15,8.75,12:07.7,2020-02-18T13:12:07.653Z
1724,401,5,433,11,125000,-15,9.0,12:18.1,2020-02-18T13:12:18.056Z
3007,483,1,433,11,125000,-14,6.25,25:33.1,2020-02-18T13:25:33.099Z
3009,485,2,433,11,125000,-15,6.0,25:43.5,2020-02-18T13:25:43.485Z
3011,487,3,433,11,125000,-15,6.0,25:54.1,2020-02-18T13:25:54.138Z
3013,489,4,433,11,125000,-16,6.0,26:04.6,2020-02-18T13:26:04.601Z
3015,491,5,433,11,125000,-14,5.75,26:15.1,2020-02-18T13:26:15.058Z
128,572,1,433,11,125000,-15,6.25,39:30.0,2020-02-18T13:39:29.988Z
130,574,2,433,11,125000,-60,6.0,39:40.6,2020-02-18T13:39:40.643Z
132,576,3,433,11,125000,-16,5.75,39:51.1,2020-02-18T13:39:51.102Z
134,578,4,433,11,125000,-15,5.75,40:01.5,2020-02-18T13:40:01.469Z
136,580,5,433,11,125000,-16,6.5,40:11.9,2020-02-18T13:40:11.929Z
1511,662,1,433,11,125000,-16,6.75,53:27.0,2020-02-18T13:53:27.048Z
1513,664,2,433,11,125000,-15,5.5,53:37.5,2020-02-18T13:53:37.519Z
1515,666,3,433,11,125000,-15,6.5,53:48.0,2020-02-18T13:53:48.008Z
1517,668,4,433,11,125000,-15,6.0,53:58.6,2020-02-18T13:53:58.585Z
1519,670,5,433,11,125000,-16,6.5,54:09.0,2020-02-18T13:54:09.032Z
2581,752,1,433,11,125000,-15,6.25,07:24.0,2020-02-18T14:07:23.995Z
2583,754,2,433,11,125000,-15,6.25,07:34.5,2020-02-18T14:07:34.460Z
2585,756,3,433,11,125000,-15,6.0,07:45.0,2020-02-18T14:07:45.032Z
2587,758,4,433,11,125000,-15,6.25,07:55.5,2020-02-18T14:07:55.504Z
2684,760,5,433,11,125000,-15,6.25,08:06.0,2020-02-18T14:08:05.973Z
3868,842,1,433,11,125000,-16,7.0,21:21.1,2020-02-18T14:21:21.060Z
3870,844,2,433,11,125000,-60,6.0,21:31.5,2020-02-18T14:21:31.535Z
3872,846,3,433,11,125000,-15,6.5,21:42.0,2020-02-18T14:21:41.984Z
3874,848,4,433,11,125000,-16,6.25,21:52.4,2020-02-18T14:21:52.437Z
3876,850,5,433,11,125000,-15,6.0,22:03.0,2020-02-18T14:22:03.021Z
1198,903,1,433,11,125000,-17,7.0,35:18.0,2020-02-18T14:35:17.974Z
1200,905,2,433,11,125000,-16,6.25,35:28.4,2020-02-18T14:35:28.435Z
1202,907,3,433,11,125000,-16,5.75,35:39.1,2020-02-18T14:35:39.110Z
1204,909,4,433,11,125000,-15,6.0,35:49.5,2020-02-18T14:35:49.532Z
1206,911,5,433,11,125000,-15,6.0,36:00.0,2020-02-18T14:36:00.015Z
2486,993,1,433,11,125000,-14,9.25,49:15.0,2020-02-18T14:49:14.976Z
2488,995,2,433,11,125000,-15,8.75,49:25.6,2020-02-18T14:49:25.629Z
2490,997,3,433,11,125000,-15,8.25,49:36.1,2020-02-18T14:49:36.085Z
2492,999,4,433,11,125000,-14,8.75,49:46.5,2020-02-18T14:49:46.466Z
2494,1001,5,433,11,125000,-14,8.5,49:57.0,2020-02-18T14:49:56.953Z
3764,1083,1,433,11,125000,-14,8.5,03:12.1,2020-02-18T15:03:12.106Z
3766,1085,2,433,11,125000,-15,7.25,03:22.5,2020-02-18T15:03:22.500Z
3768,1087,3,433,11,125000,-60,6.5,03:33.0,2020-02-18T15:03:32.982Z
3770,1089,4,433,11,125000,-15,8.25,03:43.7,2020-02-18T15:03:43.652Z
3772,1091,5,433,11,125000,-14,8.5,03:54.1,2020-02-18T15:03:54.106Z
778,1172,1,433,11,125000,-14,8.25,17:09.3,2020-02-18T15:17:09.294Z
780,1174,2,433,11,125000,-14,8.75,17:19.4,2020-02-18T15:17:19.442Z
782,1176,3,433,11,125000,-15,8.25,17:30.0,2020-02-18T15:17:30.026Z
784,1178,4,433,11,125000,-14,8.0,17:40.5,2020-02-18T15:17:40.505Z
786,1180,5,433,11,125000,-15,8.5,17:51.0,2020-02-18T15:17:50.967Z
1860,1262,1,433,11,125000,-14,8.0,31:06.1,2020-02-18T15:31:06.085Z
1862,1264,2,433,11,125000,-14,7.75,31:16.5,2020-02-18T15:31:16.545Z
1864,1266,3,433,11,125000,-14,8.25,31:26.9,2020-02-18T15:31:26.914Z
1866,1268,4,433,11,125000,-15,8.75,31:37.4,2020-02-18T15:31:37.363Z
1868,1270,5,433,11,125000,-15,8.0,31:48.0,2020-02-18T15:31:48.041Z
3134,1351,1,433,11,125000,-15,8.5,45:03.0,2020-02-18T15:45:03.012Z
3136,1353,2,433,11,125000,-14,8.25,45:13.5,2020-02-18T15:45:13.493Z
3138,1355,3,433,11,125000,-15,9.0,45:23.9,2020-02-18T15:45:23.874Z
3140,1357,4,433,11,125000,-15,8.0,45:34.6,2020-02-18T15:45:34.564Z
3142,1359,5,433,11,125000,-14,8.5,45:45.0,2020-02-18T15:45:45.021Z
466,1440,1,433,11,125000,-14,9.25,59:00.0,2020-02-18T15:59:00.000Z
468,1442,2,433,11,125000,-14,8.75,59:10.5,2020-02-18T15:59:10.458Z
470,1444,3,433,11,125000,-15,8.75,59:21.1,2020-02-18T15:59:21.083Z
472,1446,4,433,11,125000,-15,8.0,59:31.6,2020-02-18T15:59:31.558Z
474,1448,5,433,11,125000,-14,8.75,59:41.9,2020-02-18T15:59:41.941Z
1428,1530,1,433,11,125000,-15,8.75,12:56.9,2020-02-18T16:12:56.935Z
1430,1532,2,433,11,125000,-15,7.75,13:07.6,2020-02-18T16:13:07.609Z
1432,1534,3,433,11,125000,-14,8.5,13:18.0,2020-02-18T16:13:17.999Z
1434,1536,4,433,11,125000,-14,8.75,13:28.5,2020-02-18T16:13:28.476Z
1436,1538,5,433,11,125000,-15,8.0,13:38.9,2020-02-18T16:13:38.924Z
2700,1620,1,433,11,125000,-15,8.25,26:54.2,2020-02-18T16:26:54.202Z
2702,1622,2,433,11,125000,-15,7.75,27:04.7,2020-02-18T16:27:04.671Z
2704,1624,3,433,11,125000,-14,8.5,27:15.2,2020-02-18T16:27:15.162Z
2706,1626,4,433,11,125000,-15,5.75,27:25.8,2020-02-18T16:27:25.768Z
2708,1628,5,433,11,125000,-14,8.25,27:36.2,2020-02-18T16:27:36.238Z
3675,1710,1,433,11,125000,-14,8.75,40:51.1,2020-02-18T16:40:51.139Z
3677,1712,2,433,11,125000,-15,8.0,41:01.8,2020-02-18T16:41:01.788Z
3679,1714,3,433,11,125000,-14,8.25,41:12.3,2020-02-18T16:41:12.253Z
3681,1716,4,433,11,125000,-14,9.25,41:22.6,2020-02-18T16:41:22.626Z
3683,1718,5,433,11,125000,-14,8.75,41:33.1,2020-02-18T16:41:33.110Z
1020,1780,1,433,11,125000,-15,7.75,54:48.3,2020-02-18T16:54:48.255Z
1022,1782,2,433,11,125000,-14,8.25,54:58.6,2020-02-18T16:54:58.636Z
1118,1784,3,433,11,125000,-15,8.0,55:09.5,2020-02-18T16:55:09.540Z
1120,1786,4,433,11,125000,-14,9.0,55:19.8,2020-02-18T16:55:19.807Z
1122,1788,5,433,11,125000,-15,8.25,55:30.3,2020-02-18T16:55:30.262Z
2294,1869,1,433,11,125000,-15,8.0,08:45.4,2020-02-18T17:08:45.372Z
2296,1871,2,433,11,125000,-15,7.5,08:56.0,2020-02-18T17:08:55.961Z
2298,1873,3,433,11,125000,-15,8.5,09:06.7,2020-02-18T17:09:06.695Z
2300,1875,4,433,11,125000,-14,8.25,09:16.9,2020-02-18T17:09:16.929Z
2302,1877,5,433,11,125000,-15,8.25,09:27.3,2020-02-18T17:09:27.318Z
3474,1959,1,433,11,125000,-14,8.5,22:42.5,2020-02-18T17:22:42.464Z
3476,1961,2,433,11,125000,-14,9.0,22:53.0,2020-02-18T17:22:52.984Z
