false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
429,42,1,433,11,250000,-14,9.0,17:10.5,2020-02-18T12:17:10.545Z
431,44,2,433,11,250000,-14,9.25,17:21.0,2020-02-18T12:17:21.021Z
433,46,3,433,11,250000,-12,10.25,17:31.5,2020-02-18T12:17:31.495Z
536,48,4,433,11,250000,-12,10.25,17:41.9,2020-02-18T12:17:41.949Z
538,50,5,433,11,250000,-12,10.0,17:52.6,2020-02-18T12:17:52.603Z
1713,133,1,433,11,250000,-15,8.5,31:18.1,2020-02-18T12:31:18.149Z
1715,135,2,433,11,250000,-16,7.75,31:28.6,2020-02-18T12:31:28.620Z
1717,137,3,433,11,250000,-15,8.75,31:39.0,2020-02-18T12:31:38.998Z
1719,139,4,433,11,250000,-14,9.25,31:49.7,2020-02-18T12:31:49.677Z
1721,141,5,433,11,250000,-14,9.25,32:00.2,2020-02-18T12:32:00.157Z
2997,223,1,433,11,250000,-15,9.0,45:14.8,2020-02-18T12:45:14.848Z
2999,225,2,433,11,250000,-15,9.0,45:25.3,2020-02-18T12:45:25.307Z
3001,227,3,433,11,250000,-15,9.0,45:35.9,2020-02-18T12:45:35.886Z
3003,229,4,433,11,250000,-14,9.0,45:46.4,2020-02-18T12:45:46.397Z
3005,231,5,433,11,250000,-14,9.5,45:56.8,2020-02-18T12:45:56.787Z
435,313,1,433,11,250000,-15,7.75,59:12.0,2020-02-18T12:59:11.976Z
437,315,2,433,11,250000,-14,8.0,59:22.5,2020-02-18T12:59:22.453Z
439,317,3,433,11,250000,-15,9.5,59:32.8,2020-02-18T12:59:32.830Z
441,319,4,433,11,250000,-14,8.25,59:43.3,2020-02-18T12:59:43.302Z
443,321,5,433,11,250000,-15,8.5,59:54.0,2020-02-18T12:59:53.986Z
1830,403,1,433,11,250000,-15,9.25,13:09.3,2020-02-18T13:13:09.340Z
1832,405,2,433,11,250000,-14,9.0,13:19.3,2020-02-18T13:13:19.321Z
1834,407,3,433,11,250000,-14,9.25,13:30.0,2020-02-18T13:13:30.000Z
1836,409,4,433,11,250000,-14,9.5,13:40.4,2020-02-18T13:13:40.407Z
1838,411,5,433,11,250000,-15,8.75,13:50.9,2020-02-18T13:13:50.881Z
3108,493,1,433,11,250000,-15,7.25,27:05.8,2020-02-18T13:27:05.831Z
3110,495,2,433,11,250000,-16,8.5,27:16.3,2020-02-18T13:27:16.281Z
3112,497,3,433,11,250000,-15,7.5,27:27.0,2020-02-18T13:27:26.964Z
3114,499,4,433,11,250000,-15,9.75,27:37.3,2020-02-18T13:27:37.341Z
3116,501,5,433,11,250000,-15,8.75,27:47.8,2020-02-18T13:27:47.817Z
235,582,1,433,11,250000,-15,8.75,41:02.9,2020-02-18T13:41:02.901Z
237,584,2,433,11,250000,-16,9.5,41:13.4,2020-02-18T13:41:13.373Z
239,586,3,433,11,250000,-16,9.25,41:23.9,2020-02-18T13:41:23.852Z
342,588,4,433,11,250000,-15,7.75,41:34.3,2020-02-18T13:41:34.301Z
344,590,5,433,11,250000,-15,9.0,41:44.9,2020-02-18T13:41:44.888Z
1611,672,1,433,11,250000,-15,7.25,54:59.9,2020-02-18T13:54:59.858Z
1613,674,2,433,11,250000,-15,9.25,55:10.3,2020-02-18T13:55:10.265Z
1615,676,3,433,11,250000,-15,10.0,55:20.7,2020-02-18T13:55:20.687Z
1726,678,4,433,11,250000,-15,8.25,55:31.3,2020-02-18T13:55:31.349Z
1728,680,5,433,11,250000,-15,9.5,55:41.8,2020-02-18T13:55:41.800Z
2799,762,1,433,11,250000,-14,9.5,08:56.7,2020-02-18T14:08:56.745Z
2801,764,2,433,11,250000,-15,9.75,09:07.7,2020-02-18T14:09:07.684Z
2803,766,3,433,11,250000,-15,9.25,09:17.8,2020-02-18T14:09:17.813Z
2904,768,4,433,11,250000,-14,9.5,09:28.3,2020-02-18T14:09:28.264Z
2906,770,5,433,11,250000,-15,8.0,09:38.7,2020-02-18T14:09:38.721Z
19,852,1,433,11,250000,-15,9.75,22:53.8,2020-02-18T14:22:53.815Z
21,854,2,433,11,250000,-15,8.5,23:04.3,2020-02-18T14:23:04.304Z
23,856,3,433,11,250000,-15,9.25,23:14.7,2020-02-18T14:23:14.683Z
138,858,4,433,11,250000,-15,9.5,23:25.4,2020-02-18T14:23:25.362Z
140,860,5,433,11,250000,-15,10.0,23:35.8,2020-02-18T14:23:35.841Z
1305,913,1,433,11,250000,-16,7.5,36:50.8,2020-02-18T14:36:50.793Z
1307,915,2,433,11,250000,-14,8.0,37:01.4,2020-02-18T14:37:01.444Z
1309,917,3,433,11,250000,-14,9.0,37:11.8,2020-02-18T14:37:11.831Z
1311,919,4,433,11,250000,-14,7.75,37:22.3,2020-02-18T14:37:22.310Z
1313,921,5,433,11,250000,-16,7.0,37:32.7,2020-02-18T14:37:32.693Z
2589,1003,1,433,11,250000,-13,9.0,50:47.7,2020-02-18T14:50:47.711Z
2591,1005,2,433,11,250000,-14,9.25,50:58.4,2020-02-18T14:50:58.380Z
2593,1007,3,433,11,250000,-14,8.5,51:09.1,2020-02-18T14:51:09.115Z
2595,1009,4,433,11,250000,-14,9.0,51:19.3,2020-02-18T14:51:19.251Z
2597,1011,5,433,11,250000,-14,8.5,51:29.7,2020-02-18T14:51:29.719Z
3878,1093,1,433,11,250000,-14,9.0,04:44.9,2020-02-18T15:04:44.885Z
3880,1095,2,433,11,250000,-15,8.25,04:55.3,2020-02-18T15:04:55.284Z
3882,1097,3,433,11,250000,-14,9.0,05:05.7,2020-02-18T15:05:05.747Z
3884,1099,4,433,11,250000,-14,8.5,05:16.3,2020-02-18T15:05:16.328Z
3892,1101,5,433,11,250000,-14,9.5,05:26.8,2020-02-18T15:05:26.801Z
891,1182,1,433,11,250000,-14,9.0,18:41.7,2020-02-18T15:18:41.739Z
893,1184,2,433,11,250000,-14,9.0,18:52.2,2020-02-18T15:18:52.208Z
895,1186,3,433,11,250000,-14,8.5,19:02.9,2020-02-18T15:19:02.866Z
897,1188,4,433,11,250000,-15,7.75,19:13.2,2020-02-18T15:19:13.246Z
899,1190,5,433,11,250000,-14,8.75,19:23.7,2020-02-18T15:19:23.730Z
1967,1272,1,433,11,250000,-14,8.5,32:38.8,2020-02-18T15:32:38.826Z
1969,1274,2,433,11,250000,-14,8.75,32:49.3,2020-02-18T15:32:49.317Z
1971,1276,3,433,11,250000,-14,8.0,32:59.7,2020-02-18T15:32:59.698Z
1973,1278,4,433,11,250000,-14,8.25,33:10.4,2020-02-18T15:33:10.357Z
1975,1280,5,433,11,250000,-15,8.75,33:20.8,2020-02-18T15:33:20.838Z
3236,1361,1,433,11,250000,-14,8.5,46:35.8,2020-02-18T15:46:35.776Z
3238,1363,2,433,11,250000,-15,8.5,46:46.3,2020-02-18T15:46:46.258Z
3240,1365,3,433,11,250000,-14,9.75,46:56.8,2020-02-18T15:46:56.828Z
3242,1367,4,433,11,250000,-14,8.5,47:07.7,2020-02-18T15:47:07.744Z
3244,1369,5,433,11,250000,-14,9.5,47:17.7,2020-02-18T15:47:17.728Z
562,1450,1,433,11,250000,-14,9.75,00:32.8,2020-02-18T16:00:32.803Z
564,1452,2,433,11,250000,-14,8.25,00:43.2,2020-02-18T16:00:43.195Z
566,1454,3,433,11,250000,-14,8.0,00:53.8,2020-02-18T16:00:53.848Z
568,1456,4,433,11,250000,-14,7.5,01:04.3,2020-02-18T16:01:04.341Z
570,1458,5,433,11,250000,-14,9.0,01:14.7,2020-02-18T16:01:14.739Z
1529,1540,1,433,11,250000,-13,8.5,14:29.7,2020-02-18T16:14:29.705Z
1531,1542,2,433,11,250000,-15,8.0,14:40.4,2020-02-18T16:14:40.356Z
1533,1544,3,433,11,250000,-15,8.75,14:50.7,2020-02-18T16:14:50.730Z
1535,1546,4,433,11,250000,-14,8.5,15:01.2,2020-02-18T16:15:01.217Z
1537,1548,5,433,11,250000,-14,9.25,15:11.9,2020-02-18T16:15:11.851Z
2819,1630,1,433,11,250000,-14,9.0,28:27.0,2020-02-18T16:28:26.965Z
