false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
108,12,1,433,10,250000,-13,8.75,12:31.4,2020-02-18T12:12:31.373Z
110,14,2,433,10,250000,-13,9,12:42.0,2020-02-18T12:12:42.031Z
112,16,3,433,10,250000,-13,8.75,12:52.4,2020-02-18T12:12:52.409Z
114,18,4,433,10,250000,-13,9,13:02.9,2020-02-18T12:13:02.888Z
116,20,5,433,10,250000,-13,8.5,13:13.3,2020-02-18T12:13:13.308Z
429,42,1,433,11,250000,-14,9,17:10.5,2020-02-18T12:17:10.545Z
431,44,2,433,11,250000,-14,9.25,17:21.0,2020-02-18T12:17:21.021Z
433,46,3,433,11,250000,-12,10.25,17:31.5,2020-02-18T12:17:31.495Z
536,48,4,433,11,250000,-12,10.25,17:41.9,2020-02-18T12:17:41.949Z
538,50,5,433,11,250000,-12,10,17:52.6,2020-02-18T12:17:52.603Z
857,72,1,433,12,250000,-13,8.5,21:49.7,2020-02-18T12:21:49.673Z
859,74,2,433,12,250000,-14,7,22:00.1,2020-02-18T12:22:00.149Z
861,76,3,433,12,250000,-15,6,22:10.8,2020-02-18T12:22:10.808Z
863,78,4,433,12,250000,-14,7,22:21.3,2020-02-18T12:22:21.286Z
865,80,5,433,12,250000,-15,5.75,22:31.7,2020-02-18T12:22:31.702Z
1285,103,1,433,10,250000,-13,8.5,26:38.9,2020-02-18T12:26:38.907Z
1287,105,2,433,10,250000,-14,10.5,26:49.6,2020-02-18T12:26:49.576Z
1289,107,3,433,10,250000,-13,8.25,27:00.0,2020-02-18T12:27:00.038Z
1291,109,4,433,10,250000,-14,9.5,27:10.5,2020-02-18T12:27:10.453Z
1293,111,5,433,10,250000,-13,9.5,27:21.0,2020-02-18T12:27:21.038Z
1713,133,1,433,11,250000,-15,8.5,31:18.1,2020-02-18T12:31:18.149Z
1715,135,2,433,11,250000,-16,7.75,31:28.6,2020-02-18T12:31:28.620Z
