false_id,id,counter,frequency,spreading_factor,bandwidth,rssi,snr,createdAt,updatedAt
428,41,1,915,11,250000,-8,8.75,17:10.2,2020-02-18T12:17:10.193Z
430,43,2,915,11,250000,-7,9.25,17:20.6,2020-02-18T12:17:20.626Z
432,45,3,915,11,250000,-9,9.25,17:31.1,2020-02-18T12:17:31.101Z
535,47,4,915,11,250000,-8,9.0,17:41.6,2020-02-18T12:17:41.603Z
537,49,5,915,11,250000,-8,9.0,17:52.2,2020-02-18T12:17:52.157Z
1712,132,1,915,11,250000,-7,9.0,31:17.7,2020-02-18T12:31:17.730Z
1714,134,2,915,11,250000,-8,9.25,31:28.2,2020-02-18T12:31:28.187Z
1716,136,3,915,11,250000,-8,9.75,31:38.7,2020-02-18T12:31:38.656Z
1718,138,4,915,11,250000,-8,9.5,31:49.2,2020-02-18T12:31:49.226Z
1720,140,5,915,11,250000,-8,9.25,31:59.7,2020-02-18T12:31:59.719Z
2996,222,1,915,11,250000,-8,8.75,45:14.5,2020-02-18T12:45:14.465Z
2998,224,2,915,11,250000,-7,9.25,45:25.0,2020-02-18T12:45:24.996Z
3000,226,3,915,11,250000,-7,9.25,45:35.5,2020-02-18T12:45:35.473Z
3002,228,4,915,11,250000,-8,9.0,45:46.0,2020-02-18T12:45:45.961Z
3004,230,5,915,11,250000,-8,9.5,45:56.4,2020-02-18T12:45:56.447Z
434,312,1,915,11,250000,-8,9.25,59:11.5,2020-02-18T12:59:11.454Z
436,314,2,915,11,250000,-8,9.0,59:21.9,2020-02-18T12:59:21.945Z
438,316,3,915,11,250000,-8,9.5,59:32.5,2020-02-18T12:59:32.521Z
440,318,4,915,11,250000,-8,9.25,59:43.0,2020-02-18T12:59:43.004Z
442,320,5,915,11,250000,-8,9.5,59:53.5,2020-02-18T12:59:53.481Z
1829,402,1,915,11,250000,-8,9.25,13:08.5,2020-02-18T13:13:08.504Z
1831,404,2,915,11,250000,-8,9.25,13:19.0,2020-02-18T13:13:18.988Z
1833,406,3,915,11,250000,-8,9.25,13:29.5,2020-02-18T13:13:29.472Z
1835,408,4,915,11,250000,-8,9.25,13:40.1,2020-02-18T13:13:40.060Z
1837,410,5,915,11,250000,-7,9.25,13:50.5,2020-02-18T13:13:50.537Z
3107,492,1,915,11,250000,-8,9.75,27:05.5,2020-02-18T13:27:05.499Z
3109,494,2,915,11,250000,-8,9.75,27:16.0,2020-02-18T13:27:16.022Z
3111,496,3,915,11,250000,-8,9.25,27:26.5,2020-02-18T13:27:26.469Z
3113,498,4,915,11,250000,-7,9.5,27:37.0,2020-02-18T13:27:37.039Z
3115,500,5,915,11,250000,-8,9.5,27:47.5,2020-02-18T13:27:47.511Z
234,581,1,915,11,250000,-7,9.25,41:02.5,2020-02-18T13:41:02.465Z
236,583,2,915,11,250000,-8,9.75,41:12.9,2020-02-18T13:41:12.915Z
238,585,3,915,11,250000,-7,9.5,41:23.5,2020-02-18T13:41:23.504Z
341,587,4,915,11,250000,-7,9.5,41:34.0,2020-02-18T13:41:34.023Z
343,589,5,915,11,250000,-7,9.25,41:44.5,2020-02-18T13:41:44.477Z
1610,671,1,915,11,250000,-8,9.25,54:59.4,2020-02-18T13:54:59.442Z
1612,673,2,915,11,250000,-8,9.5,55:09.9,2020-02-18T13:55:09.928Z
1614,675,3,915,11,250000,-8,8.25,55:20.5,2020-02-18T13:55:20.472Z
1725,677,4,915,11,250000,-8,8.75,55:30.9,2020-02-18T13:55:30.950Z
1727,679,5,915,11,250000,-7,9.5,55:41.5,2020-02-18T13:55:41.468Z
2798,761,1,915,11,250000,-7,9.0,08:56.4,2020-02-18T14:08:56.362Z
2800,763,2,915,11,250000,-7,9.5,09:06.9,2020-02-18T14:09:06.947Z
2802,765,3,915,11,250000,-8,9.5,09:17.4,2020-02-18T14:09:17.397Z
2903,767,4,915,11,250000,-8,9.0,09:27.9,2020-02-18T14:09:27.877Z
2905,769,5,915,11,250000,-7,9.25,09:38.4,2020-02-18T14:09:38.382Z
18,851,1,915,11,250000,-7,8.75,22:53.4,2020-02-18T14:22:53.426Z
20,853,2,915,11,250000,-8,9.0,23:03.9,2020-02-18T14:23:03.866Z
22,855,3,915,11,250000,-8,9.5,23:14.4,2020-02-18T14:23:14.447Z
137,857,4,915,11,250000,-8,9.25,23:24.9,2020-02-18T14:23:24.869Z
139,859,5,915,11,250000,-7,9.5,23:35.4,2020-02-18T14:23:35.397Z
1304,912,1,915,11,250000,-8,9.5,36:50.4,2020-02-18T14:36:50.405Z
1306,914,2,915,11,250000,-8,9.5,37:00.9,2020-02-18T14:37:00.913Z
1308,916,3,915,11,250000,-8,9.25,37:11.4,2020-02-18T14:37:11.384Z
1310,918,4,915,11,250000,-8,9.25,37:22.0,2020-02-18T14:37:21.976Z
1312,920,5,915,11,250000,-8,9.5,37:32.4,2020-02-18T14:37:32.435Z
2588,1002,1,915,11,250000,-8,9.25,50:47.5,2020-02-18T14:50:47.514Z
2590,1004,2,915,11,250000,-8,9.25,50:57.9,2020-02-18T14:50:57.950Z
2592,1006,3,915,11,250000,-8,8.5,51:08.4,2020-02-18T14:51:08.427Z
2594,1008,4,915,11,250000,-8,9.0,51:18.9,2020-02-18T14:51:18.929Z
2596,1010,5,915,11,250000,-8,8.75,51:29.4,2020-02-18T14:51:29.407Z
3877,1092,1,915,11,250000,-8,9.5,04:44.4,2020-02-18T15:04:44.415Z
3879,1094,2,915,11,250000,-8,8.75,04:55.0,2020-02-18T15:04:54.963Z
3881,1096,3,915,11,250000,-8,8.75,05:05.4,2020-02-18T15:05:05.450Z
3883,1098,4,915,11,250000,-8,8.5,05:15.9,2020-02-18T15:05:15.928Z
3891,1100,5,915,11,250000,-8,8.75,05:26.4,2020-02-18T15:05:26.399Z
890,1181,1,915,11,250000,-8,9.25,18:41.4,2020-02-18T15:18:41.409Z
892,1183,2,915,11,250000,-9,9.5,18:51.9,2020-02-18T15:18:51.884Z
894,1185,3,915,11,250000,-9,8.5,19:02.4,2020-02-18T15:19:02.365Z
896,1187,4,915,11,250000,-8,8.5,19:12.9,2020-02-18T15:19:12.937Z
898,1189,5,915,11,250000,-8,9.25,19:23.4,2020-02-18T15:19:23.413Z
1966,1271,1,915,11,250000,-8,9.0,32:38.4,2020-02-18T15:32:38.437Z
1968,1273,2,915,11,250000,-8,9.25,32:48.8,2020-02-18T15:32:48.838Z
1970,1275,3,915,11,250000,-8,9.25,32:59.4,2020-02-18T15:32:59.421Z
1972,1277,4,915,11,250000,-8,9.0,33:10.1,2020-02-18T15:33:10.122Z
1974,1279,5,915,11,250000,-8,9.25,33:20.4,2020-02-18T15:33:20.386Z
3235,1360,1,915,11,250000,-8,9.25,46:35.4,2020-02-18T15:46:35.369Z
3237,1362,2,915,11,250000,-8,8.75,46:45.9,2020-02-18T15:46:45.930Z
3239,1364,3,915,11,250000,-8,9.0,46:56.4,2020-02-18T15:46:56.413Z
3241,1366,4,915,11,250000,-7,8.5,47:06.9,2020-02-18T15:47:06.890Z
3243,1368,5,915,11,250000,-7,8.5,47:17.4,2020-02-18T15:47:17.412Z
561,1449,1,915,11,250000,-7,8.75,00:32.4,2020-02-18T16:00:32.408Z
563,1451,2,915,11,250000,-8,9.25,00:42.9,2020-02-18T16:00:42.890Z
565,1453,3,915,11,250000,-8,9.25,00:53.4,2020-02-18T16:00:53.422Z
567,1455,4,915,11,250000,-8,8.75,01:03.9,2020-02-18T16:01:03.919Z
569,1457,5,915,11,250000,-8,9.5,01:14.4,2020-02-18T16:01:14.397Z
1528,1539,1,915,11,250000,-8,9.0,14:29.4,2020-02-18T16:14:29.436Z
1530,1541,2,915,11,250000,-8,9.5,14:39.9,2020-02-18T16:14:39.855Z
1532,1543,3,915,11,250000,-8,9.25,14:50.4,2020-02-18T16:14:50.419Z
1534,1545,4,915,11,250000,-8,8.25,15:00.9,2020-02-18T16:15:00.886Z
1536,1547,5,915,11,250000,-8,9.0,15:11.4,2020-02-18T16:15:11.359Z
2818,1629,1,915,11,250000,-8,9.25,28:26.6,2020-02-18T16:28:26.626Z
2820,1631,2,915,11,250000,-8,9.0,28:37.1,2020-02-18T16:28:37.142Z
2822,1633,3,915,11,250000,-8,9.25,28:47.6,2020-02-18T16:28:47.593Z
2824,1635,4,915,11,250000,-7,8.5,28:58.1,2020-02-18T16:28:58.081Z
2826,1637,5,915,11,250000,-8,9.0,29:08.7,2020-02-18T16:29:08.651Z
3779,1719,1,915,11,250000,-8,9.0,42:23.6,2020-02-18T16:42:23.566Z
3781,1721,2,915,11,250000,-9,9.25,42:34.1,2020-02-18T16:42:34.051Z
3783,1723,3,915,11,250000,-8,9.25,42:44.6,2020-02-18T16:42:44.649Z
3785,1725,4,915,11,250000,-8,9.0,42:55.1,2020-02-18T16:42:55.137Z
3787,1727,5,915,11,250000,-8,9.0,43:05.6,2020-02-18T16:43:05.601Z
1227,1789,1,915,11,250000,-8,9.25,56:20.6,2020-02-18T16:56:20.581Z
1229,1791,2,915,11,250000,-8,9.0,56:31.1,2020-02-18T16:56:31.064Z
1231,1793,3,915,11,250000,-8,9.25,56:41.6,2020-02-18T16:56:41.553Z
1233,1795,4,915,11,250000,-8,9.0,56:52.1,2020-02-18T16:56:52.058Z
